LocationID (QRCode),Latitude,Longitude,Description,Moderator (0/1),Active (0/1),Dosimeter,Collected Flag (0/1),Wear Period,System_Date Deployed,System_Date Collected,Mismatch (0/1), my_Date Deployed, my_Date Collected, recordID
BSY-003,37.41595459,-122.2037201,On vent btwn PS-2 and PS-3,1,1,BA00019307A,1,7-1-2020,07/09/2020,01/15/2021,0,07/09/2020,01/15/2021, 8F236B25-7923-4D09-9FC9-6886C604B1C1
BSY-004,37.41699219,-122.2031426,PS-9: Outside of pumphouse,1,1,BA00149980X,1,7-1-2020,07/09/2020,01/06/2021,0,07/09/2020,01/06/2021, F0625067-101F-4CFD-8CDE-D6255E706591
E+ Vault-001,37.41564941,-122.21541780,Outside RCA,1,1,BA00119254C,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 8BBBB273-7F21-4B18-B9DB-08D776D3C5A6
E+ Vault-001,37.41558838,-122.21524220,Outside RCA,1,1,BA00152032L,1,1-1-2021,01/20/2021,07/30/2021,0,01/20/2021,07/30/2021, 72352329-E383-49C6-B3EF-EF48C3922CEE
ESA-001,37.41802979,-122.20113862,Wall: N side ESA: next to BSOIC,1,1,BA00018451G,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, EF58203A-0F39-4449-B888-448F262FE34D
ESA-001,37.41809082,-122.20119602,Wall: N side ESA: next to BSOIC,1,1,BA000247827,1,1-1-2021,01/15/2021,07/21/2021,0,01/15/2021,07/21/2021, 66D33668-E200-4C93-A244-144B71BC8706
ESA-002,37.41802979,-122.20115397,Wall across from SSRL ,0,1,BA00019053J,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 985F31A4-7CEF-4343-9DD2-6C966DDF9C49
ESA-002,37.41809082,-122.20160109,Wall across from SSRL,1,1,BA00124402K,1,1-1-2021,01/15/2021,07/21/2021,0,01/15/2021,07/21/2021, 8B0E004A-3D79-4AFF-8E47-15F5A0A641CD
ESA-002,37.41758981,-122.2011033,Wall across from SSRL,1,1,BA000239527,1,7-1-2020,10/07/2020,01/15/2021,0,10/07/2020,01/15/2021, 2F960E71-9B1A-49F0-8C63-0DD191A86C31
ESA-003,37.41720581,-122.20140832,Counting House: West wall,0,1,BA00184557R,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 6F6086D0-DA26-42E2-B3AA-BF28F04F23B6
ESA-003,37.41717529,-122.20138010,Counting House: West wall,1,1,BA00064847R,1,1-1-2021,01/15/2021,07/21/2021,0,01/15/2021,07/21/2021, 87CE6A19-C9A2-48CD-BF2C-C0E621248E0D
ESA-005,37.41744995,-122.20054008,Inside pumping station 11on wall,1,1,BA001508145,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 98ADBE76-EAC3-452A-9F27-A47C41D1E85C
ESA-005,37.41766357,-122.20025475,Inside pumping station 11on wall,1,1,BA001253683,1,1-1-2021,01/15/2021,07/21/2021,0,01/15/2021,07/21/2021, 38FB109B-23BF-4E35-8D13-8874E52914C0
ESA-006,37.41720581,-122.20066644,Bldg 108 On I-beam on wall nearest ESA,1,1,BA00200353M,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 3E343719-AAAE-4BBA-9790-C2A8A44A9A83
ESA-006,37.41708374,-122.20081944,Bldg 108 On I-beam on wall nearest ESA,1,1,BA00157191A,1,1-1-2021,01/28/2021,07/26/2021,0,01/28/2021,07/26/2021, 448955ED-7E5C-4409-B89B-837127DD1F90
ESA-007,37.41650391,-122.19976133,Bldg 222: backside of building outside,1,1,BA00082939K,0,7-1-2021,07/23/2021,07/23/2021,,07/23/2021,07/23/2021, DEBE1930-9F9A-435F-8E6D-45ED1B1AE48B
ESA-007,37.41644287,-122.19970022,Bldg 222: backside of building outside,1,1,BA00060963Z,1,1-1-2021,01/15/2021,07/23/2021,0,01/15/2021,07/23/2021, 6ED6F17E-F41B-47F7-B41A-7DF23DA5ED1C
ESA-008,37.41738892,-122.20002287,Bldg 102C inside mens room,0,1,BA001984303,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 3889DD31-C5C6-479D-A363-B7AC8961D7AE
ESA-008,37.41748047,-122.19995758,Bldg 102C inside mens room,1,1,BA00032082L,1,1-1-2021,01/27/2021,07/21/2021,0,01/27/2021,07/21/2021, 41C83A4B-1B69-4D50-9F3A-DC5796449084
ESA-014,37.41720581,-122.20049337,Bldg 113 Outside middle of west wall,1,1,BA00028910A,0,7-1-2021,07/22/2021,07/22/2021,,07/22/2021,07/22/2021, 93A5F2F7-4522-4C5C-8A30-491D3CEECDE6
ESA-014,37.41714478,-122.20063854,Bldg 113 Outside middle of west wall,1,1,BA00129649T,1,1-1-2021,01/26/2021,07/22/2021,0,01/26/2021,07/22/2021, CDB08525-8EDA-4847-A362-5A8679921A16
ESA-015,37.41708374,-122.20136216,Inside Bldg 406 on wall,1,1,BA000820673,0,7-1-2021,07/23/2021,07/23/2021,,07/23/2021,07/23/2021, E8A1B7E1-B846-4921-BAB0-0BA046A03E74
ESA-015,37.41711426,-122.20121729,Inside Bldg 406 on wall,1,1,BA00214703D,1,1-1-2021,01/22/2021,07/23/2021,0,01/22/2021,07/23/2021, 66034376-6079-4A3A-B962-13CF57EC77C8
ESA-017,37.41720581,-122.20042507,RAM Storage Area Bldg 113  inside by window,0,1,BA001486432,0,7-1-2021,07/28/2021,07/28/2021,,07/28/2021,07/28/2021, 1F1BD794-1D42-4424-A829-65F70B6AA9B0
ESA-017,37.41723633,-122.20032904,RAM Storage Area Bldg 113  inside by window,0,1,BA001178162,1,1-1-2021,01/27/2021,07/28/2021,0,01/27/2021,07/28/2021, 75DF5E2F-971C-4516-964A-3D20C792B945
FACET-001,37.41372681,-122.22848014,Middle of Klystron Gallery North of Sector 10,0,1,BA00071014H,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, B229BCD6-D7DA-4C2E-B189-086ED788BCA7
FACET-012,37.41384888,-122.22797581,Top of the stairs at PPS door - FACET,1,1,BA00046794W,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 8BDB2129-45A7-4BDB-A61F-7F93A2CCCEA8
FACET-013,37.41384888,-122.22773668,Laser room near laser penetration,1,1,BA00109334E,0,7-1-2021,08/03/2021,08/03/2021,,08/03/2021,08/03/2021, BC810AD4-DB69-42D6-8C41-2A9ABFF90AA4
FACET-014,37.41381836,-122.22770270,Penetration 11-01 (For straight faraday cup),1,1,BA00154486Y,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 661EB6EB-69D6-4865-82BB-B642ADD8AEB4
FACET-015,37.41384888,-122.22745840,Penetration 11-06 (For BC11 collimator and TD11),1,1,BA001178328,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, B9F3D452-EAE2-4545-8C63-490E124FD736
FACET-016,37.41436768,-122.22340295,Penetration 14-16 (For BC14),1,1,BA00018044J,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 0F9C3669-46EE-491A-A178-CC1B97404140
FACET-017,37.41525269,-122.21828219,Penetration 19-01 (For collimator 18-9 XY),1,1,BA001085854,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, DAD81EC4-6F2D-4F1A-A999-F892398BC8B5
FACET-018,37.41561890,-122.21767917,Penetration 20-02 (For Notch coll/BC20),1,1,BA002125568,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 767DA18A-3A86-4A72-8DF2-F83E9FB46DF0
FACET-019,37.41546631,-122.21655347,Penetration 20-15 (For FACET Dump),1,1,BA00165944T,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, FE265082-B8E8-421A-9B16-2D35BB954DB0
E+ Vault-001,37.41699219,-122.2170393,ON-HOLD Outside RCA,1,1,BA00104902E,1,7-1-2020,09/25/2020,01/20/2021,0,09/25/2020,01/20/2021, 5BC5A15F-84F2-4DF7-AA13-8A1C7D6A918E
ESA-001,37.4180603,-122.2015887,Wall: N side ESA: next to BSOIC,1,1,BA00116072L,1,7-1-2020,10/12/2020,01/15/2021,0,10/12/2020,01/15/2021, 8288141F-F7C6-4AE7-AA47-AF062B21789F
ESA-003,37.41746903,-122.2013102,ON-HOLD Counting House: West wall,1,1,BA00147566X,1,7-1-2020,07/11/2019,01/15/2021,0,07/11/2019,01/15/2021, BAB92F95-0C99-4498-9800-2463A11EFE32
ESA-005,37.41758144,-122.2011781,Inside pumping station 11on wall,1,1,BA00032995W,1,7-1-2020,07/11/2019,01/15/2021,0,07/11/2019,01/15/2021, 3D6B378D-BE96-410D-AF73-BFCF042CB928
ESA-006,37.41757796,-122.2010275,Bldg 108 On I-beam on wall nearest ESA,1,1,BA00016789T,1,7-1-2020,10/07/2020,01/28/2021,0,10/07/2020,01/28/2021, 1FDAC72C-9A69-4DD9-8083-99D85FEE145F
ESA-007,37.41625977,-122.1992833,Bldg 222: backside of building outside,1,1,B002449233,1,7-1-2020,10/13/2020,01/15/2021,0,10/13/2020,01/15/2021, C2D3F276-D8E2-43B1-924C-1DD0BF07ED97
ESA-007,37.41748376,-122.2013202,Bldg 222: backside of building outside,1,1,B002449233,1,7-1-2020,07/11/2019,09/24/2020,0,07/11/2019,09/24/2020, DA04A9E0-9ACD-45E9-BA8F-14A080CEA900
ESA-008,37.41741103,-122.2013737,Bldg 102C inside mens room,1,1,BA002056763,1,7-1-2020,10/07/2020,01/27/2021,0,10/07/2020,01/27/2021, F0B38149-1D9B-4375-ABC8-50ACA2620159
ESA-014,37.41742003,-122.2010282,Bldg 113 Outside middle of west wall,1,1,BA00018399Y,1,7-1-2020,10/07/2020,01/26/2021,0,10/07/2020,01/26/2021, 9749005F-B2CA-47AE-A7B5-1375F3C8FDF8
ESA-015,37.41735844,-122.2011181,Inside Bldg 406 on wall,1,1,BA00216134I,1,7-1-2020,10/07/2020,01/22/2021,0,10/07/2020,01/22/2021, BDC45424-63C5-4040-A4B8-059722DD14AE
ESA-017,37.41749635,-122.2011492,RAM Storage Area Bldg 113  inside by window,0,1,BA000175656,1,7-1-2020,10/07/2020,01/27/2021,0,10/07/2020,01/27/2021, B7C156D5-8A82-4EA5-8BDC-B96C0C240E6B
GALRY-001,37.41555786,-122.21633582,RF Hut Sector 20 Room 110 phone on wall,1,1,BA000459026,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 2BD0726C-0D44-4FC2-89E6-5523734A2CBD
GALRY-001,37.41552734,-122.21602318,RF Hut Sector 20 Room 110 phone on wall,1,1,BA002028853,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, 17DA17B7-E17C-43C5-9567-39794404DDA7
GALRY-002,37.41619873,-122.20763111,Visitor's alcove: On pipe of wall I/s gallery By east door,0,1,BA00185716S,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 2E555F65-243A-4EE7-8F6F-5FB43CEE9A89
GALRY-002,37.41616821,-122.20806522,Visitor's alcove: On pipe of wall I/s gallery By east door,0,1,BA00027126E,1,1-1-2021,01/15/2021,07/26/2021,0,01/15/2021,07/26/2021, 3567039A-A587-41BC-9CFF-FCD9D364D580
GALRY-003,37.41549683,-122.21656668,Sector 20 above penetration 20-14,0,1,BA00186971R,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, D059D66D-6216-4158-A56C-A95472304DEB
GALRY-003,37.41555786,-122.21643179,Sector 20 above penetration 20-14,0,1,BA00069918L,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, 6F71CD5C-8FCF-40E0-BB4A-E2EAA25323E5
GALRY-003A,37.41619873,-122.20807078,Sector 28 Visitor's alcove: under window by west door,0,1,BA00197259O,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 167AA725-DD54-4B5A-A293-940E7B883343
GALRY-003A,37.41619873,-122.20774003,Sector 28 Visitor's alcove: under window by west door,0,1,BA001618720,1,1-1-2021,01/15/2021,07/26/2021,0,01/15/2021,07/26/2021, 39038BE0-A3A7-4A5B-864C-AA7AB1DDDEEF
GALRY-004,37.41293335,-122.23578268,Sector 3 P Hill Trailer under shelves,1,1,BA000228835,0,7-1-2021,07/29/2021,07/29/2021,,07/29/2021,07/29/2021, F24E785D-B1A7-403C-B5B7-C05FA60A370D
GALRY-004,37.41281128,-122.23601618,Sector 3 P Hill Trailer under shelves,1,1,BA000347726,1,1-1-2021,01/20/2021,07/29/2021,0,01/20/2021,07/29/2021, A4E4EB12-E65A-4D11-B00D-B530C6B81E1E
GALRY-004A,37.41619873,-122.20795890,Sec 28 Vistor's Alcove on Pipe between Klystrons pen 28-4,0,1,BA00132141O,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 94597530-E67C-43A9-8CE9-7A717AE1B868
GALRY-004A,37.41616821,-122.20800837,Sec 28 Vistor's Alcove on Pipe between Klystrons pen 28-4,0,1,BA00185658M,1,1-1-2021,01/15/2021,07/26/2021,0,01/15/2021,07/26/2021, 07DAC133-2322-4BDE-8D71-EFFA8AEA15C4
GALRY-005A,37.41619873,-122.20794401,Sec 28 Visitor's alcove On wall behind mirror,1,1,BA00055773Z,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, F88E6C6F-899E-4178-BBF1-BADBCF58B273
GALRY-005A,37.41632080,-122.20824292,Sec 28 Visitor's alcove On wall behind mirror,1,1,BA00203463G,1,1-1-2021,01/21/2021,07/30/2021,0,01/21/2021,07/30/2021, A279EB0C-923C-4220-BDEB-5989DAC465C5
GALRY-006,37.41577148,-122.21183732,N Side Sec 24 Alcove Wall inside Head High,0,1,BA00073386Y,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 98E3F8B0-EB88-4EB4-8A05-73CFACBB0ACD
GALRY-006,37.41571045,-122.21208109,N Side Sec 24 Alcove Wall inside Head High,0,1,BA00212071Q,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, B05CA42D-BFD4-49DC-8BCB-2AF047F6B862
GALRY-007,37.41561890,-122.21432771,N Side Between Sec 22-23 on wall inside gallery,0,1,BA000389603,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, AD4C89C3-5CC4-4414-AE91-48EE7E3145C6
GALRY-007,37.41552734,-122.21389456,N Side Between Sec 22-23 on wall inside gallery,0,1,BA00127107D,1,1-1-2021,01/20/2021,07/30/2021,0,01/20/2021,07/30/2021, B78F071C-2548-4E2F-B9AB-5C1E9B18107E
GALRY-008,37.41537476,-122.21570249,N Side Sec 21 Alcove Wall inside Head High,0,1,BA00151877S,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 36B6F979-8965-43AA-A12D-DDC95BC8A94E
GALRY-008,37.41537476,-122.21570879,N Side Sec 21 Alcove Wall inside Head High,0,1,BA00138340G,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, E5A18C4B-D24A-4524-B26F-ED4C5EFE61E4
GALRY-009,37.41513062,-122.21892035,N Side Sec 18 Alcove Wall inside Head High,0,1,BA00102351P,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 76F7443A-3BE4-490C-8FC3-1426D097171F
GALRY-009,37.41534424,-122.21946262,N Side Sec 18 Alcove Wall inside Head High,0,1,BA00089300A,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, 4CF0F277-8541-479C-802C-3FD3A6989CB9
GALRY-010,37.41513062,-122.22149041,N Side Between Sec 16-17 on wall inside gallery: I beam 29,0,1,BA00068686P,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 66A3DF31-218A-4FD3-A308-B1F83C95C99F
GALRY-010,37.41519165,-122.22070414,N Side Between Sec 16-17 on wall inside gallery: I beam 29,0,1,BA00025043M,1,1-1-2021,01/15/2021,07/21/2021,0,01/15/2021,07/21/2021, F5261D3A-7BE1-4D61-9B86-5AC466F5A352
GALRY-011,37.41415405,-122.22469488,N Side Between Sec 13-14 on wall inside gallery: I beam 31,0,1,BA00157131G,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, AADF9D8B-2478-415D-A539-ACF5EC666CA4
GALRY-011,37.41430664,-122.22465437,N Side Between Sec 13-14 on wall inside gallery: I beam 31,0,1,BA00115243J,1,1-1-2021,01/15/2021,07/20/2021,0,01/15/2021,07/20/2021, 4AB0259A-8027-4A78-BE50-183F9F112291
GALRY-012,37.41384888,-122.22710823,N Side Sec 11 Alcove Wall inside Head High,0,1,BA00043332H,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 11F61AC8-F162-498E-BA24-3A131F71A64C
GALRY-012,37.41384888,-122.22700891,N Side Sec 11 Alcove Wall inside Head High,0,1,BA00126840A,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, CB9D5EB9-7B58-4E7A-93FD-24070D7D1B8F
GALRY-020,37.41583252,-122.21144385,Klystron Gallery:  Sec 24 Inside penetration 24-15,1,1,BA00072568T,0,7-1-2021,08/09/2021,08/09/2021,,08/09/2021,08/09/2021, 61B4ABC1-0C12-4437-9ED1-647DD318240D
GALRY-020,37.41577148,-122.21171772,Klystron Gallery:  Sec 24 Inside penetration 24-15,1,1,BA00196831V,1,1-1-2021,01/15/2021,08/09/2021,0,01/15/2021,08/09/2021, FAFA1666-1548-4BB5-BEE6-23927DC8A8FF
GALRY-024,37.41293335,-122.23491421,Middle of Klystron Gallery i/s North Side Sec 04,0,1,BA00075387U,0,7-1-2021,07/29/2021,07/29/2021,,07/29/2021,07/29/2021, 0CEBAC0D-4861-4D6E-BD9C-0F8194DD1759
GALRY-024,37.41293335,-122.23513006,Middle of Klystron Gallery i/s North Side Sec 04,0,1,BA00155968L,1,1-1-2021,01/20/2021,07/29/2021,0,01/20/2021,07/29/2021, E670564A-7CAA-426A-9A7B-A452ACB4FA79
GALRY-031,37.41381836,-122.22754877,Middle of Klystron Gallery North of Sector 11,0,1,BA001502494,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, 7414516D-4959-4E41-99CC-DA0F4F23CC77
GALRY-031,37.41384888,-122.22721485,Middle of Klystron Gallery i/s North Side Sec 11,0,1,BA001286634,1,1-1-2021,01/15/2021,07/20/2021,0,01/15/2021,07/20/2021, B7E341B9-2D6C-44FD-B256-52146CB97C76
GALRY-032,37.41390991,-122.22639721,Middle of Klystron Gallery North of Sector 12,0,1,BA001364290,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, E77E10C3-190B-466C-80F6-A4D7F4AAF408
GALRY-032,37.41390991,-122.22658283,Middle of Klystron Gallery i/s North Side Sec 12,0,1,BA00188372Z,1,1-1-2021,01/15/2021,07/20/2021,0,01/15/2021,07/20/2021, 30DDB34C-B12C-4192-8A91-1751036B6252
GALRY-033,37.41400146,-122.22565434,Middle of Klystron Gallery North of Sector 13,0,1,BA001692815,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, 754702C3-752E-4329-9C17-4333F6A25CE0
GALRY-033,37.41406250,-122.22547341,Middle of Klystron Gallery i/s North Side Sec 13,0,1,BA001204793,1,1-1-2021,01/15/2021,07/20/2021,0,01/15/2021,07/20/2021, 12DD47E3-6907-4B4E-8234-A53EB778AAAD
GALRY-034,37.41421509,-122.22434998,Middle of Klystron Gallery North of Sector 14,0,1,BA00165949J,0,7-1-2021,07/20/2021,07/20/2021,,07/20/2021,07/20/2021, 7C8B9DC7-B06C-4183-8554-E4AD6A6DD69C
GALRY-034,37.41448975,-122.22404076,Middle of Klystron Gallery i/s North Side Sec 14,0,1,BA00025948U,1,1-1-2021,01/15/2021,07/20/2021,0,01/15/2021,07/20/2021, 1C410D19-34EB-49C4-8E0F-83E3DF75E207
GALRY-035,37.41445923,-122.22259189,Middle of Klystron Gallery i/s North Side Sec 15,0,1,BA00043063I,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 43327A2C-7716-4437-9E9A-0C56E5EC05B2
GALRY-035,37.41461182,-122.22266578,Middle of Klystron Gallery i/s North Side Sec 15,0,1,BA000793424,1,1-1-2021,01/15/2021,07/21/2021,0,01/15/2021,07/21/2021, 330987CB-4240-4534-A5DF-82B23E57D3B2
GALRY-036,37.41491699,-122.22121862,Middle of Klystron Gallery i/s North Side Sec 16,0,1,BA001092487,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 2FF0A233-2EA0-4E50-BFE0-05397E4FF1C9
GALRY-036,37.41485596,-122.22137928,Middle of Klystron Gallery i/s North Side Sec 16,0,1,BA00157202F,1,1-1-2021,01/15/2021,07/21/2021,0,01/15/2021,07/21/2021, A7BBED16-B6E9-4E68-B1C7-0B0AAC9B75B3
GALRY-037,37.41510010,-122.22015115,Middle of Klystron Gallery i/s North Side Sec 17,0,1,BA00042887T,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, 2324F1D9-8D49-4CF4-8AA2-830AB68690C6
GALRY-037,37.41510010,-122.22035833,Middle of Klystron Gallery i/s North Side Sec 17,0,1,BA000877111,1,1-1-2021,01/15/2021,07/21/2021,0,01/15/2021,07/21/2021, 37F83213-2E1F-4DD5-8D17-400FEB4B2A63
GALRY-038,37.41513062,-122.21917093,Middle of Klystron Gallery i/s North Side Sec 18,0,1,BA00203266E,0,7-1-2021,07/21/2021,07/21/2021,,07/21/2021,07/21/2021, E69D81B6-CAB0-4DC4-8CED-1E45B0AFEB44
GALRY-038,37.41531372,-122.21939831,Middle of Klystron Gallery i/s North Side Sec 18,0,1,BA001120000,1,1-1-2021,01/15/2021,07/21/2021,0,01/15/2021,07/21/2021, 1F1F0C1E-8CE6-438B-A854-5D2AE2CC1BF2
GALRY-039,37.41516113,-122.21780058,Middle of Klystron Gallery i/s North Side Sec 19,0,1,BA00189973K,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, ACA1B60B-1B46-4F2F-8360-D6393055B417
GALRY-039,37.41558838,-122.21762054,Middle of Klystron Gallery i/s North Side Sec 19,0,1,BA00117452E,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, F4829C9A-AB27-43BA-9AB2-3CDFA67DBB50
GALRY-040,37.41558838,-122.21701384,Middle of Klystron Gallery i/s North Side Sec 20,0,1,BA000116957,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, AA81FE76-CB55-4F2F-A471-55F77136E8E8
GALRY-040,37.41543579,-122.21698718,Middle of Klystron Gallery i/s North Side Sec 20,0,1,BA00094803X,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, 49980BD8-3F44-4674-8D93-70868C058ACD
GALRY-041,37.41540527,-122.21588689,Middle of Klystron Gallery i/s North Side Sec 21,0,1,BA00195815Q,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 0BA0CA86-0C2D-4AEA-8AA1-B204E2699EA1
GALRY-041,37.41537476,-122.21565107,Middle of Klystron Gallery i/s North Side Sec 21,0,1,BA00116013P,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, C657AF4F-2C6D-421D-86BD-F4A43DDF0ACF
GALRY-042,37.41546631,-122.21489628,Middle of Klystron Gallery I/s North Side Sec 22,0,1,BA001493552,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 85C980A9-E978-4A5A-980E-01FA9DEA3191
GALRY-042,37.41549683,-122.21464982,Middle of Klystron Gallery I/s North Side Sec 22,0,1,BA001845612,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, 02DE075A-9D02-4826-B1C8-D80EE547B924
GALRY-043,37.41555786,-122.21341455,Middle of Klystron Gallery i/s North Side Sec 23,0,1,BA000224396,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, CC12DE16-DA4C-44FD-89F3-AF9B2372DA37
GALRY-043,37.41552734,-122.21332662,Middle of Klystron Gallery i/s North Side Sec 23,0,1,BA000159171,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, 57F61F54-D217-4F8D-A527-F7A0C6341CBF
GALRY-044,37.41580200,-122.21173120,Middle of Klystron Gallery i/s North Side Sec 24,0,1,BA00201211V,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, ED3FE905-E61B-41EA-81BE-022CF9BA084B
GALRY-044,37.41567993,-122.21218273,Middle of Klystron Gallery i/s North Side Sec 24,0,1,BA00119469X,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, CF7CD8C9-E42C-452B-9CBD-3F01BF42BB41
GALRY-045,37.41580200,-122.21105948,Middle of Klystron Gallery i/s North Side Sec 25,0,1,BA001203498,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 1CC1B6B5-EF37-408B-9FA0-E9987006994E
GALRY-045,37.41577148,-122.21131587,Middle of Klystron Gallery i/s North Side Sec 25,0,1,BA00011636B,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, AEA62F30-2CBC-49BD-8FC7-33340C5C23EF
GALRY-046,37.41586304,-122.21027061,Middle of Klystron Gallery i/s North Side Sec 26,0,1,BA00031267A,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 07A647E4-C54E-46A9-A02A-1F9F633B906F
GALRY-046,37.41586304,-122.21039482,Middle of Klystron Gallery i/s North Side Sec 26,0,1,BA002154848,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, 12C8CDE1-FEE3-4E2E-BDF8-9418ECCD24A3
GALRY-047,37.41604614,-122.20902972,Middle of Klystron Gallery i/s North Side Sec 27,0,1,BA00115740F,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 8E19BF5B-C827-42D2-938F-8586268F1CBE
GALRY-047,37.41598511,-122.20935972,Middle of Klystron Gallery i/s North Side Sec 27,0,1,BA00167807R,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, 71EF7679-657A-4DB4-AA54-AB9DAE7B30EE
GALRY-048,37.41619873,-122.20765722,Middle of Klystron Gallery i/s North Side Sec 28,0,1,BA00102513L,0,7-1-2021,07/30/2021,07/30/2021,,07/30/2021,07/30/2021, 4A0BEB26-AD05-4CBD-91E8-809CF4AB79EA
GALRY-048,37.41616821,-122.20798690,Middle of Klystron Gallery i/s North Side Sec 28,0,1,BA00002285H,1,1-1-2021,01/15/2021,07/30/2021,0,01/15/2021,07/30/2021, EF4F3836-1097-423D-96E6-A72E0C3503C9
GALRY-049,37.41629028,-122.20662991,Middle of Klystron Gallery i/s North Side Sec 29,0,1,BA001666711,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, DD577388-E99A-4E7D-97FF-2FC0CF471D7A
GALRY-049,37.41625977,-122.20656294,Middle of Klystron Gallery i/s North Side Sec 29,0,1,BA00191398Q,1,1-1-2021,01/15/2021,07/26/2021,0,01/15/2021,07/26/2021, BE214F94-E5E2-404E-8DE9-EBB8EFF75AA1
GALRY-050,37.41644287,-122.20577748,Middle of Klystron Gallery i/s North Side Sec 30,0,1,BA00050415C,0,7-1-2021,07/26/2021,07/26/2021,,07/26/2021,07/26/2021, 083069E9-FAFF-48C8-A561-FB5A15B6F9ED
GALRY-050,37.41641235,-122.20589014,Middle of Klystron Gallery i/s North Side Sec 30,0,1,BA00111024R,1,1-1-2021,01/15/2021,07/26/2021,0,01/15/2021,07/26/2021, 459A646E-7A41-4F13-8C3B-4D7DB6AAEB6B
